"飯店縣市","入住日期","退房日期","訂房日期","訂房數量","交易金額","歲數","性別","所在地址","IsForeigner"
"台南市",2014/09/07,2014/09/08,"2014/8/28 下午 02:26:28",2,11520,35,"男","高雄市","本國"
"台南市",2014/09/29,2014/09/30,"2014/8/28 下午 02:50:28",1,2800,47,"男","高雄市","本國"
"臺東縣",2014/09/05,2014/09/06,"2014/8/28 下午 06:01:28",1,1998,51,"女","非台灣地區","外國"
"台南市",2014/09/19,2014/09/20,"2014/8/29 上午 10:35:29",1,3780,39,"男","非台灣地區","外國"
"台南市",2014/10/10,2014/10/11,"2014/8/29 下午 01:14:29",1,7920,40,"女","台中市","本國"
"臺東縣",2014/09/15,2014/09/16,"2014/8/29 下午 02:27:29",1,3864,39,"女","台北市","本國"
"臺東縣",2014/09/15,2014/09/16,"2014/8/29 下午 02:31:29",1,1998,39,"男","非台灣地區","外國"
"台南市",2014/09/05,2014/09/06,"2014/8/29 下午 09:05:29",1,3780,43,"女","桃園縣","本國"
"台南市",2014/08/25,2014/08/26,"2014/8/3 上午 10:39:03",1,7040,44,"男","新北市","本國"
"台南市",2014/08/27,2014/08/29,"2014/8/3 下午 10:41:03",1,9198,44,"女","台南市","本國"
"台北市",2014/09/17,2014/09/18,"2014/8/30 上午 09:37:30",1,4500,38,"男","新北市","本國"
"台北市",2014/09/17,2014/09/18,"2014/8/30 上午 09:40:30",1,3100,38,"女","新北市","本國"
"台北市",2014/09/04,2014/09/05,"2014/8/31 下午 01:23:31",1,3100,46,"男","台中市","本國"
"臺東縣",2014/09/03,2014/09/04,"2014/8/31 下午 05:13:40",1,3360,48,"女","台北市","本國"
"花蓮縣",2014/10/14,2014/10/15,"2014/8/31 下午 05:35:31",1,2880,32,"女","彰化縣","本國"
"臺東縣",2014/09/03,2014/09/04,"2014/8/31 下午 06:31:31",1,3864,30,"女","台中市","本國"
"台南市",2014/09/23,2014/09/24,"2014/8/31 下午 11:44:31",1,6160,32,"男","新北市","本國"
"台南市",2014/08/08,2014/08/09,"2014/8/4 上午 01:12:04",1,3500,35,"女","新北市","本國"
"台南市",2014/08/06,2014/08/08,"2014/8/4 上午 11:05:04",1,8000,46,"女","台中市","本國"
"台南市",2014/09/13,2014/09/14,"2014/8/4 下午 01:33:04",1,4000,37,"男","台南市","本國"
"台南市",2014/09/12,2014/09/13,"2014/8/4 下午 01:52:04",1,6160,36,"女","非台灣地區","外國"
"台南市",2014/08/04,2014/08/05,"2014/8/4 下午 02:15:57",1,4000,55,"男","彰化縣","本國"
"台南市",2014/09/06,2014/09/07,"2014/8/4 下午 05:04:04",1,4000,39,"男","桃園縣","本國"
"台南市",2014/08/19,2014/08/20,"2014/8/4 下午 05:22:04",1,6000,35,"女","南投縣","本國"
"台南市",2014/08/24,2014/08/26,"2014/8/4 下午 05:36:04",1,4998,38,"女","非台灣地區","外國"
"台南市",2014/09/06,2014/09/07,"2014/8/4 下午 05:36:37",1,4000,36,"女","非台灣地區","外國"
"台南市",2014/08/19,2014/08/20,"2014/8/4 下午 05:37:22",1,3500,44,"女","新北市","本國"
"台南市",2014/08/28,2014/08/29,"2014/8/4 下午 06:31:04",1,2499,44,"女","台北市","本國"
"台南市",2014/08/29,2014/08/30,"2014/8/4 下午 06:37:04",1,2499,44,"男","台中市","本國"
"台南市",2014/08/06,2014/08/07,"2014/8/4 下午 09:02:04",1,3099,49,"男","新北市","本國"
"台南市",2014/08/06,2014/08/07,"2014/8/4 下午 09:07:04",1,3500,49,"女","台中市","本國"
"台南市",2014/08/06,2014/08/07,"2014/8/4 下午 10:35:04",1,5800,45,"女","桃園縣","本國"
"台南市",2014/08/18,2014/08/19,"2014/8/4 下午 11:21:04",1,3500,45,"女","台中市","本國"
"台南市",2014/08/24,2014/08/25,"2014/8/5 上午 06:28:05",1,3299,46,"女","新北市","本國"
"台南市",2014/08/06,2014/08/07,"2014/8/5 上午 07:24:05",1,4000,34,"女","花蓮縣","本國"
"花蓮縣",2014/10/08,2014/10/10,"2014/8/5 上午 08:42:05",1,5760,41,"男","台南市","本國"
"台南市",2014/08/21,2014/08/22,"2014/8/5 上午 10:14:05",1,4599,45,"女","新竹市","本國"
"台南市",2014/08/15,2014/08/16,"2014/8/5 上午 10:49:05",1,6000,41,"男","桃園縣","本國"
"台北市",2014/09/20,2014/09/21,"2014/8/5 上午 11:34:05",1,4500,33,"女","新北市","本國"
"台南市",2014/08/08,2014/08/09,"2014/8/5 上午 11:54:31",1,6000,46,"女","新北市","本國"
"臺東縣",2014/08/21,2014/08/22,"2014/8/5 下午 08:07:05",1,2100,62,"男","新竹市","本國"
"花蓮縣",2014/09/04,2014/09/05,"2014/8/5 下午 11:40:05",1,2880,39,"女","桃園縣","本國"
"台南市",2014/08/07,2014/08/08,"2014/8/5 下午 11:43:05",1,4000,45,"女","台北市","本國"
"台南市",2014/08/29,2014/08/30,"2014/8/5 下午 12:15:05",1,5500,43,"女","台南市","本國"
"台南市",2014/08/29,2014/08/31,"2014/8/6 上午 08:50:06",1,12100,50,"男","嘉義市","本國"
"台南市",2014/08/13,2014/08/14,"2014/8/6 上午 09:22:56",1,3500,25,"女","非台灣地區","外國"
"花蓮縣",2014/10/09,2014/10/10,"2014/8/6 上午 11:58:19",1,2880,39,"女","非台灣地區","外國"
"台南市",2014/08/18,2014/08/20,"2014/8/6 上午 12:51:06",1,10800,42,"男","新北市","本國"
"台南市",2014/09/07,2014/09/08,"2014/8/6 下午 01:31:06",1,6998,53,"男","民安路","本國"
"台南市",2014/08/13,2014/08/14,"2014/8/6 下午 02:24:06",1,4599,42,"女","新北市","本國"
"台南市",2014/08/14,2014/08/15,"2014/8/6 下午 02:38:06",1,3099,38,"男","新北市","本國"
"台南市",2014/08/14,2014/08/15,"2014/8/6 下午 02:43:06",1,2600,38,"女","高雄市","本國"
"台南市",2014/08/11,2014/08/12,"2014/8/6 下午 04:26:06",1,3500,52,"女","新北市","本國"
"臺東縣",2014/08/15,2014/08/16,"2014/8/6 下午 10:51:06",1,2100,42,"女","台中市","本國"
"台南市",2014/08/29,2014/08/30,"2014/8/6 下午 12:59:06",1,4599,43,"女","新北市","本國"
"台南市",2014/08/10,2014/08/12,"2014/8/7 上午 02:00:07",1,7000,33,"女","桃園縣","本國"
"台南市",2014/08/21,2014/08/23,"2014/8/7 上午 09:28:07",1,4998,45,"女","新北市","本國"
"台南市",2014/08/11,2014/08/12,"2014/8/7 上午 12:56:07",1,3299,32,"女","彰化縣","本國"
"台南市",2014/08/19,2014/08/20,"2014/8/7 下午 01:01:07",1,4599,46,"男","桃園縣","本國"
"台南市",2014/08/24,2014/08/25,"2014/8/7 下午 02:10:13",1,3500,55,"女","台中市","本國"
"台南市",2014/08/26,2014/08/27,"2014/8/7 下午 02:16:17",1,4000,42,"女","台南市","本國"
"台南市",2014/08/11,2014/08/12,"2014/8/7 下午 02:19:15",1,5400,36,"女","新竹市","本國"
"台南市",2014/08/10,2014/08/11,"2014/8/7 下午 03:13:07",2,7000,54,"女","高雄市","本國"
"台南市",2014/08/27,2014/08/28,"2014/8/7 下午 03:21:59",1,2499,55,"男","新竹市","本國"
"台南市",2014/09/07,2014/09/08,"2014/8/7 下午 03:24:31",1,5300,45,"女","台中市","本國"
"台南市",2014/08/25,2014/08/26,"2014/8/7 下午 04:08:07",2,12000,46,"女","新竹縣","本國"
"台南市",2014/08/11,2014/08/12,"2014/8/7 下午 10:30:07",1,3500,42,"女","新竹縣","本國"
"台南市",2014/08/26,2014/08/27,"2014/8/8 上午 03:19:08",2,8000,46,"女","高雄市","本國"
"台南市",2014/08/13,2014/08/14,"2014/8/8 上午 10:01:08",1,2499,28,"男","新北市","本國"
"台南市",2014/08/10,2014/08/11,"2014/8/8 上午 12:08:08",1,3500,46,"女","台中市","本國"
"台南市",2014/08/16,2014/08/17,"2014/8/8 下午 02:21:12",1,4300,45,"男","台北市","本國"
"台南市",2014/08/30,2014/08/31,"2014/8/8 下午 05:39:06",1,6300,45,"男","台北市","本國"
"臺東縣",2014/08/17,2014/08/18,"2014/8/8 下午 08:52:08",1,2100,36,"男","台南市","本國"
"台南市",2014/08/10,2014/08/11,"2014/8/8 下午 10:54:08",1,2499,51,"女","新北市","本國"
"台南市",2014/08/25,2014/08/26,"2014/8/9 下午 08:11:09",1,5596,44,"男","桃園縣","本國"
"台南市",2014/09/12,2014/09/13,"2014/9/1 上午 11:01:01",1,3990,60,"女","台南市","本國"
"台南市",2014/09/27,2014/09/28,"2014/9/1 下午 11:08:01",1,4000,31,"男","非台灣地區","外國"
"台北市",2014/12/29,2014/12/30,"2014/9/1 下午 11:45:01",1,3100,34,"女","台南市","本國"
"台南市",2014/11/17,2014/11/19,"2014/9/10 上午 01:07:10",1,4998,41,"男","台中市","本國"
"台南市",2014/09/14,2014/09/15,"2014/9/10 上午 08:48:31",1,3500,42,"男","台中市","本國"
"台南市",2014/09/17,2014/09/19,"2014/9/10 上午 09:46:10",1,7000,36,"女","新北市","本國"
"台南市",2014/09/29,2014/09/30,"2014/9/10 上午 11:37:10",1,3299,52,"男","台北市","本國"
"花蓮縣",2014/11/08,2014/11/09,"2014/9/10 下午 02:57:10",1,3840,42,"女","南投縣","本國"
"台南市",2014/11/02,2014/11/03,"2014/9/10 下午 03:15:20",3,11340,52,"男","新北市","本國"
"台北市",2014/11/03,2014/11/04,"2014/9/10 下午 03:36:10",1,3100,66,"女","新北市","本國"
"台北市",2014/11/07,2014/11/08,"2014/9/10 下午 03:39:10",1,3300,66,"男","高雄市","本國"
"台南市",2014/09/14,2014/09/16,"2014/9/10 下午 11:10:10",1,4998,66,"女","台北市","本國"
"台南市",2014/09/29,2014/09/30,"2014/9/10 下午 12:10:10",1,4599,53,"男","高雄市","本國"
"台南市",2014/10/18,2014/10/19,"2014/9/10 下午 12:47:10",1,6300,43,"男","桃園縣","本國"
"花蓮縣",2014/10/13,2014/10/14,"2014/9/11 上午 08:47:49",1,2880,43,"女","屏東縣","本國"
"花蓮縣",2014/10/05,2014/10/06,"2014/9/11 上午 08:48:56",1,2880,38,"男","高雄市","本國"
"臺東縣",2014/10/14,2014/10/15,"2014/9/11 上午 09:32:11",1,1800,76,"女","台北市","本國"
"花蓮縣",2014/09/29,2014/09/30,"2014/9/11 上午 11:28:10",1,2880,49,"女","新北市","本國"
"花蓮縣",2014/10/06,2014/10/07,"2014/9/11 下午 05:29:04",1,2880,39,"女","新北市","本國"
"花蓮縣",2014/09/17,2014/09/18,"2014/9/11 下午 10:46:11",1,2880,48,"男","台北市","本國"
"台南市",2014/10/11,2014/10/12,"2014/9/11 下午 12:35:11",1,7920,37,"女","基隆市","本國"
"台南市",2014/09/29,2014/09/30,"2014/9/12 上午 09:22:12",1,3299,55,"女","台南市","本國"
"台南市",2014/10/17,2014/10/18,"2014/9/12 上午 11:16:12",1,3500,34,"女","新竹縣","本國"
"花蓮縣",2014/10/22,2014/10/24,"2014/9/12 下午 02:42:12",1,5760,38,"女","新北市","本國"
"台南市",2014/09/15,2014/09/16,"2014/9/12 下午 04:48:12",1,3500,36,"男","台北市","本國"
"台南市",2014/09/26,2014/09/27,"2014/9/12 下午 09:28:12",1,3780,56,"男","台北市","本國"
"花蓮縣",2014/09/24,2014/09/25,"2014/9/12 下午 09:59:12",1,2880,49,"男","新北市","本國"
"台南市",2014/10/14,2014/10/15,"2014/9/12 下午 11:39:12",1,6160,55,"男","新北市","本國"
"台南市",2014/09/22,2014/09/23,"2014/9/13 上午 12:38:13",1,2499,34,"女","桃園縣","本國"
"花蓮縣",2014/11/02,2014/11/03,"2014/9/13 下午 02:50:13",1,2880,42,"男","桃園縣","本國"
"台南市",2014/09/17,2014/09/18,"2014/9/13 下午 09:50:13",1,2800,61,"男","非台灣地區","外國"
"台南市",2014/10/18,2014/10/19,"2014/9/14 上午 10:33:14",1,7920,33,"女","高雄市","本國"
"台南市",2014/09/27,2014/09/28,"2014/9/14 上午 11:36:14",1,7920,32,"男","屏東縣","本國"
"花蓮縣",2014/09/29,2014/09/30,"2014/9/14 下午 09:51:14",1,2880,35,"女","非台灣地區","外國"
"花蓮縣",2014/09/22,2014/09/23,"2014/9/14 下午 10:03:14",1,2880,44,"女","新北市","本國"
"花蓮縣",2014/10/05,2014/10/06,"2014/9/14 下午 12:21:14",1,2880,30,"男","宜蘭縣","本國"
"台南市",2014/09/26,2014/09/27,"2014/9/15 上午 10:35:15",1,5199,51,"男","非台灣地區","外國"
"台南市",2014/09/23,2014/09/25,"2014/9/15 下午 02:14:15",1,7000,56,"男","非台灣地區","外國"
"台南市",2014/09/18,2014/09/19,"2014/9/15 下午 02:19:15",1,3500,43,"女","新北市","本國"
"台南市",2014/10/17,2014/10/18,"2014/9/15 下午 04:07:15",1,6160,41,"女","高雄市","本國"
"台南市",2014/10/18,2014/10/19,"2014/9/15 下午 04:58:15",1,7920,39,"女","非台灣地區","外國"
"台南市",2014/09/24,2014/09/25,"2014/9/15 下午 08:25:00",1,6160,47,"女","台中市","本國"
"台南市",2014/09/24,2014/09/25,"2014/9/15 下午 08:25:31",1,6160,47,"女","新北市","本國"
"台南市",2014/10/03,2014/10/04,"2014/9/15 下午 08:27:33",1,5900,28,"女","台北市","本國"
"台南市",2014/10/09,2014/10/10,"2014/9/16 下午 01:26:16",1,3780,43,"男","彰化縣","本國"
"花蓮縣",2014/10/06,2014/10/07,"2014/9/16 下午 02:57:16",1,2880,29,"女","新竹縣","本國"
"台北市",2014/09/27,2014/09/28,"2014/9/17 上午 09:04:02",1,3300,50,"男","澎湖縣","本國"
"台南市",2014/09/26,2014/09/27,"2014/9/17 上午 10:58:17",1,2499,39,"女","彰化縣","本國"
"台南市",2014/09/25,2014/09/26,"2014/9/17 上午 11:10:17",1,3299,37,"男","桃園縣","本國"
"台南市",2014/11/28,2014/11/29,"2014/9/17 下午 05:08:17",1,2800,38,"女","高雄市","本國"
"台南市",2014/10/17,2014/10/18,"2014/9/17 下午 05:17:22",1,6160,39,"男","台南市","本國"
"台南市",2014/11/29,2014/11/30,"2014/9/17 下午 10:22:08",1,4500,32,"女","彰化縣","本國"
"台南市",2014/09/19,2014/09/20,"2014/9/17 下午 11:23:17",1,3500,40,"女","台北市","本國"
"花蓮縣",2014/09/30,2014/10/01,"2014/9/18 上午 08:42:18",1,2880,55,"女","高雄市","本國"
"台南市",2014/09/19,2014/09/20,"2014/9/18 上午 10:53:18",1,2600,43,"女","彰化縣","本國"
"花蓮縣",2014/10/06,2014/10/07,"2014/9/18 上午 12:20:18",1,2880,35,"女","新北市","本國"
"台南市",2014/09/27,2014/09/28,"2014/9/18 下午 01:38:18",1,7920,52,"女","台中市","本國"
"花蓮縣",2014/10/06,2014/10/07,"2014/9/18 下午 12:58:18",1,2880,39,"男","新竹市","本國"
"台南市",2014/10/26,2014/10/27,"2014/9/19 下午 05:01:19",1,2800,59,"男","彰化縣","本國"
"台南市",2014/10/03,2014/10/04,"2014/9/19 下午 06:25:19",3,18480,39,"男","新北市","本國"
"台南市",2014/10/03,2014/10/04,"2014/9/19 下午 10:07:10",1,6160,37,"女","新竹市","本國"
"花蓮縣",2014/09/08,2014/09/09,"2014/9/2 上午 09:24:46",1,2880,35,"女","台中市","本國"
"台南市",2014/09/10,2014/09/11,"2014/9/2 上午 09:31:26",1,3780,52,"男","台中市","本國"
"台南市",2014/09/19,2014/09/20,"2014/9/2 下午 01:37:02",1,2800,38,"男","新北市","本國"
"台南市",2014/09/19,2014/09/20,"2014/9/2 下午 01:40:02",1,3780,38,"男","台北市","本國"
"台南市",2014/09/03,2014/09/04,"2014/9/2 下午 04:39:45",1,2800,59,"男","台中市","本國"
"台南市",2014/10/31,2014/11/01,"2014/9/2 下午 04:46:02",1,3780,32,"女","非台灣地區","外國"
"花蓮縣",2014/11/29,2014/11/30,"2014/9/2 下午 07:30:02",1,3840,36,"女","非台灣地區","外國"
"花蓮縣",2014/09/09,2014/09/10,"2014/9/2 下午 09:37:05",1,2880,40,"女","台中市","本國"
"台南市",2014/10/17,2014/10/18,"2014/9/2 下午 09:54:02",1,3099,65,"女","新北市","本國"
"台南市",2014/10/19,2014/10/20,"2014/9/20 上午 10:38:20",1,2800,50,"女","非台灣地區","外國"
"花蓮縣",2014/09/25,2014/09/26,"2014/9/20 下午 05:55:20",1,2880,39,"男","非台灣地區","外國"
"台南市",2014/09/26,2014/09/27,"2014/9/21 上午 11:35:21",1,3299,45,"男","新北市","本國"
"台南市",2014/09/24,2014/09/26,"2014/9/22 上午 09:07:22",1,4998,50,"女","非台灣","本國"
"台南市",2014/10/01,2014/10/02,"2014/9/22 下午 01:16:46",1,3990,57,"女","台中市","本國"
"台南市",2014/10/06,2014/10/07,"2014/9/22 下午 03:58:22",1,3500,43,"男","北新路","本國"
"台南市",2014/09/26,2014/09/27,"2014/9/22 下午 07:46:22",1,3299,44,"男","新北市","本國"
"花蓮縣",2014/11/03,2014/11/04,"2014/9/22 下午 08:58:22",2,5760,67,"女","台北市","本國"
"台南市",2014/10/06,2014/10/07,"2014/9/23 上午 01:18:23",1,6160,38,"女","新北市","本國"
"台南市",2014/10/12,2014/10/14,"2014/9/23 下午 02:51:23",2,10400,39,"男","非台灣地區","外國"
"台南市",2014/09/26,2014/09/27,"2014/9/24 上午 10:38:24",1,6160,32,"女","彰化縣","本國"
"台南市",2014/11/07,2014/11/08,"2014/9/24 下午 02:34:24",1,2600,47,"女","新北市","本國"
"台南市",2014/11/08,2014/11/09,"2014/9/24 下午 03:38:24",1,4000,47,"男","台中市","本國"
"花蓮縣",2014/11/02,2014/11/03,"2014/9/24 下午 05:40:24",1,2880,48,"男","高雄市","本國"
"台南市",2014/09/26,2014/09/27,"2014/9/24 下午 10:49:24",1,3000,40,"男","台北市","本國"
"台南市",2014/09/27,2014/09/28,"2014/9/25 上午 01:55:25",1,4000,33,"男","嘉義縣","本國"
"台南市",2014/09/29,2014/09/30,"2014/9/25 上午 09:01:09",1,6160,57,"男","非台灣地區","外國"
"台南市",2014/10/12,2014/10/13,"2014/9/25 上午 09:50:25",1,2600,41,"男","高雄市","本國"
"台南市",2014/10/03,2014/10/04,"2014/9/25 下午 03:48:25",1,3500,36,"男","桃園縣","本國"
"台南市",2014/10/09,2014/10/10,"2014/9/25 下午 03:49:06",1,5900,39,"女","台北市","本國"
"臺東縣",2014/10/07,2014/10/08,"2014/9/25 下午 12:45:25",1,1800,40,"男","新北市","本國"
"台北市",2014/12/05,2014/12/09,"2014/9/26 上午 12:06:26",1,12800,38,"女","新北市","本國"
"花蓮縣",2014/10/02,2014/10/03,"2014/9/26 下午 02:02:29",1,2880,39,"女","新北市","本國"
"台南市",2014/10/08,2014/10/09,"2014/9/26 下午 02:26:26",1,3500,32,"男","台中市","本國"
"台南市",2014/10/19,2014/10/20,"2014/9/26 下午 09:01:26",1,6160,30,"男","台北市","本國"
"台南市",2014/10/05,2014/10/06,"2014/9/27 下午 08:58:27",1,2499,35,"女","新竹縣","本國"
"台南市",2014/10/24,2014/10/25,"2014/9/28 上午 09:50:28",1,6160,50,"女","非台灣","本國"
"台南市",2014/10/09,2014/10/10,"2014/9/28 下午 04:36:28",1,6160,36,"男","新北市","本國"
"台南市",2014/09/30,2014/10/01,"2014/9/29 上午 09:47:29",1,3000,45,"男","新北市","本國"
"台南市",2014/10/05,2014/10/09,"2014/9/29 下午 10:23:29",1,14000,47,"女","新北市","本國"
"台南市",2014/10/16,2014/10/17,"2014/9/29 下午 12:13:29",2,6198,46,"女","高雄市","本國"
"台南市",2014/09/04,2014/09/05,"2014/9/3 上午 08:50:59",1,5900,25,"女","高雄市","本國"
"台南市",2014/09/12,2014/09/13,"2014/9/3 上午 11:52:03",1,5998,38,"女","臺東縣","本國"
"台南市",2014/09/27,2014/09/28,"2014/9/3 上午 12:12:03",1,4000,50,"男","新竹縣","本國"
"台南市",2014/10/03,2014/10/04,"2014/9/3 上午 12:48:03",1,6160,43,"男","台中市","本國"
"花蓮縣",2014/09/10,2014/09/11,"2014/9/3 下午 02:31:03",2,5760,43,"女","台北市","本國"
"臺東縣",2014/10/14,2014/10/15,"2014/9/3 下午 03:11:03",2,3600,76,"女","新北市","本國"
"台南市",2014/11/22,2014/11/23,"2014/9/3 下午 05:11:03",2,15840,47,"男","台南市","本國"
"花蓮縣",2014/09/22,2014/09/23,"2014/9/3 下午 09:55:44",1,2880,46,"男","台南市","本國"
"台南市",2014/10/09,2014/10/10,"2014/9/30 上午 08:43:30",1,4480,42,"男","宜蘭縣","本國"
"台南市",2014/10/07,2014/10/08,"2014/9/30 上午 09:20:30",1,3780,64,"女","台中市","本國"
"花蓮縣",2014/10/27,2014/10/28,"2014/9/30 上午 11:02:30",1,2880,35,"男","苗粟縣","本國"
"台南市",2014/10/06,2014/10/07,"2014/9/30 上午 12:29:30",1,3500,27,"男","新北市","本國"
"台南市",2014/10/17,2014/10/18,"2014/9/30 下午 03:32:15",1,3500,44,"女","新北市","本國"
"台南市",2014/10/17,2014/10/18,"2014/9/30 下午 05:04:30",1,5599,50,"女","非台灣","本國"
"台南市",2014/10/09,2014/10/10,"2014/9/30 下午 07:05:30",1,4480,39,"女","台南市","本國"
"台南市",2014/10/30,2014/10/31,"2014/9/30 下午 08:45:30",2,4998,48,"女","新竹縣","本國"
"台北市",2014/10/05,2014/10/06,"2014/9/30 下午 10:04:30",1,3100,33,"男","非台灣地區","外國"
"台南市",2014/09/22,2014/09/23,"2014/9/4 上午 10:01:00",2,8000,64,"男","高雄市","本國"
"花蓮縣",2014/09/28,2014/09/29,"2014/9/4 上午 10:55:27",2,5760,32,"女","台中市","本國"
"花蓮縣",2014/11/08,2014/11/09,"2014/9/4 下午 06:29:04",1,3840,43,"女","台北市","本國"
"花蓮縣",2014/09/09,2014/09/10,"2014/9/4 下午 11:27:04",1,2880,32,"女","非台灣地區","外國"
"台南市",2014/09/11,2014/09/12,"2014/9/5 下午 01:44:10",1,3299,39,"女","新北市","本國"
"台南市",2014/09/25,2014/09/26,"2014/9/5 下午 01:45:10",1,3299,36,"女","非台灣地區","外國"
"花蓮縣",2014/09/11,2014/09/12,"2014/9/5 下午 01:50:14",1,2880,35,"女","非台灣地區","外國"
"花蓮縣",2014/09/11,2014/09/12,"2014/9/5 下午 01:54:05",1,2880,57,"女","屏東縣","本國"
"花蓮縣",2014/10/19,2014/10/20,"2014/9/5 下午 01:57:05",2,5760,40,"女","新竹縣","本國"
